SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,Churn
1,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,55,113.6,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),68,24.0,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),12,19.4,No
0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71,86.1,No
0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,40,102.65,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,64,92.85,No
0,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),53,97.75,No
1,No,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,12,83.8,Yes
1,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53,54.45,Yes
0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72,97.95,No
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Electronic check,46,19.95,No
0,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,40,24.6,No
0,No,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),12,50.95,No
0,No,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,9,75.6,No
0,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51,80.75,No
0,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49,90.4,No
1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,99.8,Yes
0,No,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),56,60.25,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,20.2,No
0,Yes,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,20,64.15,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26,20.25,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),20,105.85,Yes
0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,7,75.45,Yes
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,7,93.85,Yes
0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51,99.0,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,4,80.3,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,19.55,No
0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,27,100.75,No
0,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,22,100.75,Yes
0,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,12,53.75,No
0,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,3,31.0,Yes
0,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),34,25.6,No
0,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,24,58.35,No
0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),51,80.0,Yes
1,No,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,46.35,No
0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,59,113.75,No
0,No,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,3,90.4,No
0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,65,109.3,No
1,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,5,70.25,Yes
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59,90.3,No
0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,65.25,No
0,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62,100.15,Yes
0,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28,94.5,Yes
0,No,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,3,60.65,No
0,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19,24.1,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,19.5,No
0,No,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,24,85.95,No
1,No,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,57,53.5,No
0,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),72,25.45,No
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),67,20.5,No
0,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),52,20.85,No
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,89.9,No
0,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,26,26.0,No
0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,35,113.2,No
0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),55,69.05,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,33,20.1,No
0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72,109.65,No
0,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,19.2,No
0,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,10,33.9,Yes
1,Yes,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,37,90.0,No
0,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,12,34.0,No
0,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,1,20.4,No
0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),62,38.6,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,25.25,No
0,No,No,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18,60.6,No
1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69,89.95,Yes
0,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2,74.75,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19,20.6,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,12,84.45,Yes
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,9,20.4,No
0,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,27,81.7,No
0,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,27,79.5,Yes
0,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1,89.15,Yes
1,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24,20.3,No
1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,14,74.95,Yes
1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32,74.4,Yes
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,11,20.0,No
0,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,25.0,No
1,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,38,80.45,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,9,19.75,No
0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),54,65.65,No
0,No,No,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),29,71.0,No
1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44,89.2,No
0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59,86.75,No
0,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3,55.3,Yes
0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,18,61.5,No
1,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),67,25.1,No
0,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,22,55.15,Yes
0,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33,34.05,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,5,19.95,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,19.95,No
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),72,89.7,No
0,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,9,20.4,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,67,26.3,No
0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,16,84.95,Yes
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,8,20.7,No
0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,5,43.25,Yes
0,Yes,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23,48.35,Yes
0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,79.55,Yes
1,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50,71.05,Yes
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),17,19.45,No
0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),68,110.8,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,84.5,Yes
1,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25,69.3,No
0,No,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67,49.35,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),32,20.35,No
1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,67,105.6,No
1,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,64.45,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,108.6,Yes
0,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,49.9,No
0,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46,30.3,Yes
1,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,2,30.4,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,45.4,Yes
0,Yes,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,48,65.65,No
0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),61,103.3,No
0,Yes,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),32,84.15,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,44.45,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,19.75,Yes
0,No,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),5,85.4,Yes
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),71,89.9,No
0,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,37,55.05,No
0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65,104.1,No
0,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),67,106.6,No
0,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49,75.2,Yes
0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),50,70.5,No
0,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,25,19.6,No
0,No,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,17,55.85,Yes
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,64,24.05,No
0,Yes,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),25,38.1,No
1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,23,106.4,Yes
1,Yes,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,24,34.25,No
0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,37,100.05,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,68.65,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,45.8,No
0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,75.75,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,6,84.4,Yes
0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),51,96.4,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,20.55,No
0,No,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),6,50.95,No
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,47,90.5,No
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,61,79.4,No
0,No,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52,58.75,No
0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35,59.45,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),71,105.7,No
0,No,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,6,56.25,Yes
0,Yes,No,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),45,53.3,No
1,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,85.55,Yes
0,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4,68.65,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,24.3,No
0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,4,77.85,Yes
0,No,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),51,59.9,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),60,23.95,No
0,No,No,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,9,20.15,No
0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3,105.35,Yes
0,No,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),17,95.65,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,8,87.05,Yes
0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,46,81.0,No
0,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),68,82.45,No
0,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,53.5,Yes
0,Yes,No,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),4,20.5,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,25.1,Yes
0,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),28,54.4,No
0,No,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),39,58.6,No
0,No,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,11,84.8,No
0,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,61.4,No
0,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,20.4,No
1,Yes,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,30,79.65,Yes
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,17,20.15,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55,94.45,No
0,No,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58,79.8,No
0,No,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,5,54.2,Yes
1,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,19.45,Yes
1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,74.05,No
0,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),26,49.15,No
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),50,19.4,No
0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,113.65,No
0,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),43,106.0,No
0,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),56,25.95,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,19.1,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72,103.4,Yes
0,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),72,100.55,No
0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36,95.4,No
0,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),5,75.15,No
0,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,13,84.45,Yes
1,No,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),44,89.15,No
1,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,70,107.9,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),44,19.5,No
1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32,85.95,Yes
0,Yes,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69,24.95,No
1,No,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,16,59.4,Yes
1,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),68,19.5,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),16,69.95,No
0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),68,82.85,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,4,19.0,No
0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),26,38.85,No
0,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29,30.6,Yes
0,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),5,20.35,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70,95.0,No
0,Yes,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),24,74.4,No
1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),72,78.45,No
0,No,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1,74.3,No
0,Yes,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70,51.05,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36,19.2,No
1,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38,99.55,Yes
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,17,70.0,Yes
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41,109.1,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,45.3,Yes
0,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),2,29.85,Yes
0,No,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,14,76.45,No
1,No,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2,95.1,Yes
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,19.8,Yes
0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,13,72.8,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,6,18.95,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,76.65,Yes
0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,5,99.15,Yes
0,Yes,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,15,101.75,No
0,No,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),47,75.45,No
0,No,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,8,64.1,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,17,25.65,No
0,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,15,75.1,No
0,No,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),26,95.85,No
0,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,23,54.4,No
1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,4,72.75,No
0,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,29,19.85,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25,19.05,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,9,44.95,Yes
0,Yes,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18,49.55,Yes
1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,94.85,No
0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69,46.25,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,14,19.35,No
0,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,19,69.6,No
1,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,39,90.7,No
0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,31,101.4,No
0,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,24,20.25,No
0,Yes,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),14,48.8,No
0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,64,74.35,No
0,No,No,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,50,19.35,No
0,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,52,68.75,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,28,100.2,No
0,No,No,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21,20.85,No
0,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25,95.9,Yes
0,Yes,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,17,19.35,No
0,Yes,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58,45.0,No
1,Yes,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),17,81.5,Yes
0,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,51,25.5,No
0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,72,48.9,No
0,Yes,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,52,84.1,Yes
0,No,No,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,27,19.6,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,3,20.0,No
0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,64,81.3,No
